Sample_Time,Sample_Year,Site,PSP,TREE_ID,SPCD,STAT_new,DBH_cm,TLHT_m,CRCL,PREVDBH_cm,PREVTLHT_m,PREVCRCL,STAT,DBH_live,TLHT_live,CRCL_live
1,2000,1101,10299,119057,4,0,22.3774,20.7264,3,,,,0,22.3774,20.7264,3
1,2000,1101,10299,119061,4,0,28.9814,22.5552,2,,,,0,28.9814,22.5552,2
1,2000,1101,10299,119062,4,0,22.5298,19.2024,2,,,,0,22.5298,19.2024,2
2,2005,1101,10299,119062,4,0,22.6314,20.4216,2,22.5298,19.2024,,0,22.6314,20.4216,2
1,2000,1101,10299,119064,4,0,17.4752,16.1544,3,,,,0,17.4752,16.1544,3
1,2000,1101,10299,119065,4,0,24.0538,21.6408,2,,,,0,24.0538,21.6408,2
2,2005,1101,10299,119065,4,0,24.13,21.9456,2,24.0538,21.6408,,0,24.13,21.9456,2
1,2000,1101,10299,119067,4,0,16.8402,18.288,3,,,,0,16.8402,18.288,3
2,2005,1101,10299,119067,4,0,16.9164,19.2024,2,16.8402,18.288,,0,16.9164,19.2024,2
1,2000,1101,10299,119068,4,0,24.0538,22.86,2,,,,0,24.0538,22.86,2
2,2005,1101,10299,119068,4,0,24.3078,23.7744,2,24.0538,22.86,,0,24.3078,23.7744,2
3,2010,1101,10299,119068,4,0,24.5872,23.7744,1,24.3078,23.7744,,0,24.5872,23.7744,1
1,2000,1101,10299,119069,4,0,25.9334,21.9456,2,,,,0,25.9334,21.9456,2
1,2000,1101,10299,119070,4,0,23.9776,18.288,2,,,,0,23.9776,18.288,2
1,2000,1101,10299,119072,4,0,26.2382,24.0792,2,,,,0,26.2382,24.0792,2
2,2005,1101,10299,119072,4,0,26.3144,24.0792,2,26.2382,24.0792,,0,26.3144,24.0792,2
1,2000,1101,10299,119075,4,0,21.1582,22.5552,2,,,,0,21.1582,22.5552,2
2,2005,1101,10299,119075,4,0,21.463,23.1648,2,21.1582,22.5552,,0,21.463,23.1648,2
1,2000,1101,10299,119077,4,0,31.0642,22.86,1,,,,0,31.0642,22.86,1
2,2005,1101,10299,119077,4,0,31.369,22.86,1,31.0642,22.86,,0,31.369,22.86,1
3,2010,1101,10299,119077,4,0,31.5976,26.8224,2,31.369,22.86,,0,31.5976,26.8224,2
1,2000,1101,10299,119078,4,0,28.9052,19.812,2,,,,0,28.9052,19.812,2
1,2000,1101,10299,119079,4,0,27.432,23.7744,2,,,,0,27.432,23.7744,2
2,2005,1101,10299,119079,4,0,27.5082,23.7744,2,27.432,23.7744,,0,27.5082,23.7744,2
3,2010,1101,10299,119079,4,0,27.6352,24.6888,2,27.5082,23.7744,,0,27.6352,24.6888,2
1,2000,1101,10299,119081,4,0,21.844,18.8976,2,,,,0,21.844,18.8976,2
2,2005,1101,10299,119081,4,0,21.9964,20.7264,2,21.844,18.8976,,0,21.9964,20.7264,2
1,2000,1101,10299,119082,4,0,20.5232,21.0312,2,,,,0,20.5232,21.0312,2
1,2000,1101,10300,119086,4,0,16.002,12.192,3,,,,0,16.002,12.192,3
1,2000,1101,10300,119087,4,0,20.6756,21.6408,2,,,,0,20.6756,21.6408,2
1,2000,1101,10300,119089,4,0,17.0942,17.0688,2,,,,0,17.0942,17.0688,2
2,2005,1101,10300,119089,4,0,17.0942,16.4592,3,17.0942,17.0688,,0,17.0942,16.4592,3
1,2000,1101,10300,119091,4,0,21.463,16.4592,2,,,,0,21.463,16.4592,2
1,2000,1101,10300,119092,4,0,25.8572,17.3736,2,,,,0,25.8572,17.3736,2
1,2000,1101,10300,119094,4,0,10.541,8.2296,3,,,,0,10.541,8.2296,3
1,2000,1101,10300,119095,4,0,19.0246,14.3256,2,,,,0,19.0246,14.3256,2
1,2000,1101,10300,119098,4,0,12.9032,15.24,3,,,,0,12.9032,15.24,3
1,2000,1101,10300,119101,4,0,24.257,19.2024,2,,,,0,24.257,19.2024,2
1,2000,1101,10300,119110,4,0,10.4902,11.2776,5,,,,0,10.4902,11.2776,5
1,2000,1101,10300,119111,4,0,16.5354,14.6304,5,,,,0,16.5354,14.6304,5
1,2000,1101,10300,119113,4,0,23.6474,19.5072,2,,,,0,23.6474,19.5072,2
1,2000,1101,10300,119115,4,0,22.2758,20.1168,2,,,,0,22.2758,20.1168,2
1,2000,1104,10307,119610,4,0,13.6398,10.668,2,,,,0,13.6398,10.668,2
2,2005,1104,10307,119610,4,0,13.6652,10.9728,2,13.6398,10.668,,0,13.6652,10.9728,2
3,2010,1104,10307,119610,4,0,13.6652,10.9728,3,13.6652,10.9728,,0,13.6652,10.9728,3
1,2000,1104,10307,119611,4,0,11.5824,7.0104,3,,,,0,11.5824,7.0104,3
2,2005,1104,10307,119611,4,0,11.8872,7.0104,3,11.5824,7.0104,,0,11.8872,7.0104,3
1,2000,1104,10307,119612,4,0,11.938,9.4488,2,,,,0,11.938,9.4488,2
2,2005,1104,10307,119612,4,0,12.192,9.4488,2,11.938,9.4488,,0,12.192,9.4488,2
3,2010,1104,10307,119612,4,0,12.192,8.5344,3,12.192,9.4488,,0,12.192,8.5344,3
1,2000,1104,10307,119613,4,0,9.8552,10.0584,2,,,,0,9.8552,10.0584,2
2,2005,1104,10307,119613,4,0,10.033,10.0584,2,9.8552,10.0584,,0,10.033,10.0584,2
1,2000,1104,10307,119614,4,0,10.668,9.7536,2,,,,0,10.668,9.7536,2
2,2005,1104,10307,119614,4,0,10.7188,9.7536,3,10.668,9.7536,,0,10.7188,9.7536,3
1,2000,1104,10307,119615,4,0,12.4206,10.0584,2,,,,0,12.4206,10.0584,2
2,2005,1104,10307,119615,4,0,12.1666,10.0584,2,12.1666,10.0584,,0,12.1666,10.0584,2
1,2000,1104,10307,119616,4,0,8.8392,7.9248,3,,,,0,8.8392,7.9248,3
2,2005,1104,10307,119616,4,0,9.0678,7.9248,3,8.8392,7.9248,,0,9.0678,7.9248,3
1,2000,1104,10307,119617,4,0,5.7658,5.7912,3,,,,0,5.7658,5.7912,3
2,2005,1104,10307,119617,4,0,5.842,5.7912,3,5.7658,5.7912,,0,5.842,5.7912,3
2,2005,1104,10307,119620,4,0,7.239,3.6576,4,7.239,0,,0,7.239,3.6576,4
1,2000,1104,10307,119622,4,0,15.5448,13.1064,1,,,,0,15.5448,13.1064,1
2,2005,1104,10307,119622,4,0,16.0528,13.1064,2,15.5448,13.1064,,0,16.0528,13.1064,2
3,2010,1104,10307,119622,4,0,16.5354,13.1064,2,16.0528,13.1064,,0,16.5354,13.1064,2
2,2005,1104,10307,119623,4,0,5.715,4.572,4,5.588,0,,0,5.715,4.572,4
1,2000,1104,10307,119624,4,0,7.7724,6.7056,3,,,,0,7.7724,6.7056,3
2,2005,1104,10307,119624,4,0,7.874,6.7056,3,7.7724,6.7056,,0,7.874,6.7056,3
1,2000,1104,10307,119626,4,0,6.731,3.048,3,,,,0,6.731,3.048,3
1,2000,1104,10307,119627,4,0,6.0198,3.6576,3,,,,0,6.0198,3.6576,3
2,2005,1104,10307,119627,4,0,6.096,3.9624,4,6.0198,3.6576,,0,6.096,3.9624,4
1,2000,1104,10307,119628,4,0,14.2748,9.7536,2,,,,0,14.2748,9.7536,2
2,2005,1104,10307,119628,4,0,14.3764,9.7536,2,14.2748,9.7536,,0,14.3764,9.7536,2
3,2010,1104,10307,119628,4,0,14.4018,9.7536,3,14.3764,9.7536,,0,14.4018,9.7536,3
1,2000,1104,10307,119629,4,0,8.2296,7.0104,3,,,,0,8.2296,7.0104,3
2,2005,1104,10307,119629,4,0,8.3312,7.3152,3,8.2296,7.0104,,0,8.3312,7.3152,3
1,2000,1104,10307,119630,4,0,6.9088,5.1816,3,,,,0,6.9088,5.1816,3
2,2005,1104,10307,119630,4,0,6.9596,5.1816,4,6.9088,5.1816,,0,6.9596,5.1816,4
1,2000,1104,10307,119632,4,0,6.5532,5.1816,3,,,,0,6.5532,5.1816,3
1,2000,1104,10307,119633,4,0,6.731,6.7056,3,,,,0,6.731,6.7056,3
2,2005,1104,10307,119633,4,0,6.8072,7.0104,3,6.731,6.7056,,0,6.8072,7.0104,3
1,2000,1104,10307,119634,4,0,6.7564,4.8768,3,,,,0,6.7564,4.8768,3
2,2005,1104,10307,119634,4,0,6.9088,4.8768,4,6.7564,4.8768,,0,6.9088,4.8768,4
1,2000,1104,10307,119635,4,0,6.7818,6.4008,3,,,,0,6.7818,6.4008,3
2,2005,1104,10307,119635,4,0,6.858,6.7056,3,6.7818,6.4008,,0,6.858,6.7056,3
1,2000,1104,10307,119636,4,0,12.5222,11.2776,2,,,,0,12.5222,11.2776,2
2,2005,1104,10307,119636,4,0,12.7,11.2776,2,12.5222,11.2776,,0,12.7,11.2776,2
3,2010,1104,10307,119636,4,0,12.7,11.2776,3,12.7,11.2776,,0,12.7,11.2776,3
1,2000,1104,10307,119637,4,0,11.2014,9.144,2,,,,0,11.2014,9.144,2
2,2005,1104,10307,119637,4,0,11.303,9.144,3,11.2014,9.144,,0,11.303,9.144,3
1,2000,1104,10307,119638,4,0,7.2136,5.4864,3,,,,0,7.2136,5.4864,3
1,2000,1104,10307,119639,4,0,11.049,9.4488,2,,,,0,11.049,9.4488,2
2,2005,1104,10307,119639,4,0,11.0998,9.7536,2,11.049,9.4488,,0,11.0998,9.7536,2
1,2000,1104,10307,119640,4,0,8.5598,7.0104,3,,,,0,8.5598,7.0104,3
2,2005,1104,10307,119640,4,0,8.636,6.4008,3,8.5598,7.0104,,0,8.636,6.4008,3
1,2000,1104,10307,119641,4,0,8.7122,7.3152,2,,,,0,8.7122,7.3152,2
2,2005,1104,10307,119641,4,0,8.8138,7.3152,3,8.7122,7.3152,,0,8.8138,7.3152,3
1,2000,1104,10307,119642,4,0,8.9916,8.5344,2,,,,0,8.9916,8.5344,2
2,2005,1104,10307,119642,4,0,8.9916,8.8392,2,8.9916,8.5344,,0,8.9916,8.8392,2
1,2000,1104,10307,119643,4,0,6.5786,5.4864,3,,,,0,6.5786,5.4864,3
1,2000,1104,10307,119646,4,0,9.6012,8.8392,2,,,,0,9.6012,8.8392,2
2,2005,1104,10307,119646,4,0,9.6774,7.3152,3,9.6012,8.8392,,0,9.6774,7.3152,3
1,2000,1104,10307,119647,4,0,10.8204,6.4008,3,,,,0,10.8204,6.4008,3
2,2005,1104,10307,119647,4,0,10.9728,5.7912,4,10.8204,6.4008,,0,10.9728,5.7912,4
1,2000,1104,10307,119648,4,0,6.9088,7.9248,3,,,,0,6.9088,7.9248,3
1,2000,1104,10307,119649,4,0,9.144,8.2296,2,,,,0,9.144,8.2296,2
2,2005,1104,10307,119649,4,0,9.271,8.5344,2,9.144,8.2296,,0,9.271,8.5344,2
1,2000,1104,10307,119650,4,0,6.3246,5.4864,3,,,,0,6.3246,5.4864,3
1,2000,1104,10307,119651,4,0,7.62,7.62,3,,,,0,7.62,7.62,3
1,2000,1104,10307,119658,4,0,11.6586,9.4488,2,,,,0,11.6586,9.4488,2
2,2005,1104,10307,119658,4,0,11.684,9.4488,2,11.6586,9.4488,,0,11.684,9.4488,2
1,2000,1104,10307,119659,4,0,7.1374,9.4488,2,,,,0,7.1374,9.4488,2
1,2000,1104,10307,119660,4,0,8.636,8.2296,3,,,,0,8.636,8.2296,3
1,2000,1104,10307,119661,4,0,10.8204,9.7536,2,,,,0,10.8204,9.7536,2
1,2000,1104,10307,119663,4,0,7.3406,5.4864,3,,,,0,7.3406,5.4864,3
1,2000,1104,10307,119668,4,0,11.5316,8.8392,3,,,,0,11.5316,8.8392,3
2,2005,1104,10307,119668,4,0,11.5316,8.8392,4,11.5316,8.8392,,0,11.5316,8.8392,4
1,2000,1104,10307,119669,4,0,13.081,10.9728,2,,,,0,13.081,10.9728,2
1,2000,1104,10307,119670,4,0,9.398,8.5344,3,,,,0,9.398,8.5344,3
2,2005,1104,10307,119670,4,0,9.4488,8.5344,2,9.398,8.5344,,0,9.4488,8.5344,2
1,2000,1104,10307,119673,4,0,9.9568,10.3632,2,,,,0,9.9568,10.3632,2
2,2005,1104,10307,119673,4,0,9.9568,10.3632,2,9.9568,10.3632,,0,9.9568,10.3632,2
1,2000,1104,10308,119678,4,0,8.8392,6.096,3,,,,0,8.8392,6.096,3
2,2005,1104,10308,119681,4,0,15.2146,4.8768,3,15.1892,0,,0,15.2146,4.8768,3
1,2000,1104,10308,119682,4,0,8.8392,6.096,3,,,,0,8.8392,6.096,3
2,2005,1104,10308,119683,4,0,10.3886,4.8768,3,10.1854,0,,0,10.3886,4.8768,3
1,2000,1104,10308,119684,4,0,9.7028,6.4008,3,,,,0,9.7028,6.4008,3
1,2000,1104,10308,119685,4,0,9.1186,7.3152,3,,,,0,9.1186,7.3152,3
1,2000,1104,10308,119686,4,0,11.2014,7.0104,3,,,,0,11.2014,7.0104,3
2,2005,1104,10308,119686,4,0,11.43,7.0104,3,11.2014,7.0104,,0,11.43,7.0104,3
1,2000,1104,10308,119687,4,0,9.7282,6.096,3,,,,0,9.7282,6.096,3
2,2005,1104,10308,119687,4,0,9.7282,6.096,4,9.7282,6.096,,0,9.7282,6.096,4
1,2000,1104,10308,119689,4,0,10.2616,9.4488,2,,,,0,10.2616,9.4488,2
2,2005,1104,10308,119689,4,0,10.3632,8.8392,3,10.2616,9.4488,,0,10.3632,8.8392,3
3,2010,1104,10308,119689,4,0,10.4394,9.144,3,10.3632,8.8392,,0,10.4394,9.144,3
1,2000,1104,10308,119692,4,0,9.2202,6.4008,3,,,,0,9.2202,6.4008,3
2,2005,1104,10308,119692,4,0,9.2456,6.4008,3,9.2202,6.4008,,0,9.2456,6.4008,3
1,2000,1104,10308,119693,4,0,14.478,9.144,2,,,,0,14.478,9.144,2
2,2005,1104,10308,119693,4,0,14.732,9.144,3,14.478,9.144,,0,14.732,9.144,3
1,2000,1104,10308,119694,4,0,15.113,8.8392,2,,,,0,15.113,8.8392,2
1,2000,1104,10308,119695,4,0,13.9446,9.7536,2,,,,0,13.9446,9.7536,2
2,2005,1104,10308,119695,4,0,13.97,10.3632,3,13.9446,9.7536,,0,13.97,10.3632,3
1,2000,1104,10308,119696,4,0,8.8392,7.3152,3,,,,0,8.8392,7.3152,3
1,2000,1104,10308,119697,4,0,9.4996,6.4008,3,,,,0,9.4996,6.4008,3
2,2005,1104,10308,119697,4,0,9.4996,8.2296,3,9.4996,6.4008,,0,9.4996,8.2296,3
1,2000,1104,10308,119698,4,0,10.287,6.096,3,,,,0,10.287,6.096,3
1,2000,1104,10308,119699,4,0,13.462,10.0584,2,,,,0,13.462,10.0584,2
2,2005,1104,10308,119699,4,0,13.5636,10.0584,3,13.462,10.0584,,0,13.5636,10.0584,3
1,2000,1104,10308,119701,4,0,5.5626,6.7056,3,,,,0,5.5626,6.7056,3
1,2000,1104,10308,119702,4,0,7.8232,8.2296,3,,,,0,7.8232,8.2296,3
1,2000,1104,10308,119703,4,0,14.224,11.5824,2,,,,0,14.224,11.5824,2
2,2005,1104,10308,119703,4,0,14.2748,11.5824,2,14.224,11.5824,,0,14.2748,11.5824,2
3,2010,1104,10308,119703,4,0,14.3256,11.8872,3,14.2748,11.5824,,0,14.3256,11.8872,3
1,2000,1104,10308,119704,4,0,14.8082,12.192,2,,,,0,14.8082,12.192,2
2,2005,1104,10308,119704,4,0,15.1384,11.5824,2,14.8082,12.192,,0,15.1384,11.5824,2
1,2000,1104,10308,119705,4,0,16.3576,12.8016,2,,,,0,16.3576,12.8016,2
2,2005,1104,10308,119705,4,0,16.4338,12.8016,2,16.3576,12.8016,,0,16.4338,12.8016,2
3,2010,1104,10308,119705,4,0,16.4592,12.8016,3,16.4338,12.8016,,0,16.4592,12.8016,3
1,2000,1104,10308,119709,4,0,14.7574,11.5824,2,,,,0,14.7574,11.5824,2
2,2005,1104,10308,119709,4,0,15.0622,11.8872,2,14.7574,11.5824,,0,15.0622,11.8872,2
3,2010,1104,10308,119709,4,0,15.2146,11.8872,2,15.0622,11.8872,,0,15.2146,11.8872,2
1,2000,1104,10308,119710,4,0,13.208,12.192,2,,,,0,13.208,12.192,2
2,2005,1104,10308,119710,4,0,13.2334,12.192,2,13.208,12.192,,0,13.2334,12.192,2
3,2010,1104,10308,119710,4,0,13.2588,12.192,2,13.2334,12.192,,0,13.2588,12.192,2
1,2000,1104,10308,119711,4,0,12.573,11.5824,3,,,,0,12.573,11.5824,3
1,2000,1104,10308,119713,4,0,10.7696,10.0584,2,,,,0,10.7696,10.0584,2
2,2005,1104,10308,119713,4,0,10.795,10.0584,3,10.7696,10.0584,,0,10.795,10.0584,3
1,2000,1104,10309,119719,4,0,11.7856,9.7536,2,,,,0,11.7856,9.7536,2
2,2005,1104,10309,119719,4,0,11.9634,10.3632,3,11.7856,9.7536,,0,11.9634,10.3632,3
1,2000,1104,10309,119722,4,0,24.6888,14.0208,2,,,,0,24.6888,14.0208,2
2,2005,1104,10309,119722,4,0,24.8158,15.24,2,24.6888,14.0208,,0,24.8158,15.24,2
3,2010,1104,10309,119722,4,0,24.8412,15.5448,2,24.8158,15.24,,0,24.8412,15.5448,2
1,2000,1104,10309,119723,4,0,19.0754,14.3256,2,,,,0,19.0754,14.3256,2
2,2005,1104,10309,119723,4,0,19.1516,12.192,2,19.0754,14.3256,,0,19.1516,12.192,2
1,2000,1104,10309,119724,4,0,20.9296,13.716,2,,,,0,20.9296,13.716,2
2,2005,1104,10309,119724,4,0,21.0312,13.716,2,20.9296,13.716,,0,21.0312,13.716,2
3,2010,1104,10309,119724,4,0,21.0312,14.3256,2,21.0312,13.716,,0,21.0312,14.3256,2
1,2000,1104,10309,119725,4,0,20.701,12.4968,2,,,,0,20.701,12.4968,2
2,2005,1104,10309,119725,4,0,20.7772,12.4968,2,20.701,12.4968,,0,20.7772,12.4968,2
3,2010,1104,10309,119725,4,0,20.7772,12.4968,2,20.7772,12.4968,,0,20.7772,12.4968,2
1,2000,1104,10309,119726,4,0,24.2316,15.24,2,,,,0,24.2316,15.24,2
2,2005,1104,10309,119726,4,0,24.4602,15.8496,2,24.2316,15.24,,0,24.4602,15.8496,2
3,2010,1104,10309,119726,4,0,24.511,15.8496,2,24.4602,15.8496,,0,24.511,15.8496,2
1,2000,1104,10309,119728,4,0,16.129,12.4968,2,,,,0,16.129,12.4968,2
2,2005,1104,10309,119728,4,0,16.2814,10.3632,3,16.129,12.4968,,0,16.2814,10.3632,3
1,2000,1104,10309,119730,4,0,11.2014,9.7536,2,,,,0,11.2014,9.7536,2
2,2005,1104,10309,119730,4,0,11.2268,10.0584,3,11.2014,9.7536,,0,11.2268,10.0584,3
1,2000,1104,10309,119732,4,0,8.6614,7.0104,3,,,,0,8.6614,7.0104,3
2,2005,1104,10309,119732,4,0,8.8646,7.0104,3,8.6614,7.0104,,0,8.8646,7.0104,3
1,2000,1104,10309,119733,4,0,6.985,5.1816,3,,,,0,6.985,5.1816,3
2,2005,1104,10309,119733,4,0,7.1374,5.1816,5,6.985,5.1816,,0,7.1374,5.1816,5
3,2010,1104,10309,119733,4,0,7.1374,4.8768,4,7.1374,5.1816,,0,7.1374,4.8768,4
1,2000,1104,10309,119734,4,0,7.3406,6.4008,3,,,,0,7.3406,6.4008,3
2,2005,1104,10309,119734,4,0,7.3914,5.1816,4,7.3406,6.4008,,0,7.3914,5.1816,4
3,2010,1104,10309,119734,4,0,7.3914,4.572,4,7.3914,5.1816,,0,7.3914,4.572,4
1,2000,1104,10309,119736,4,0,23.0378,12.192,2,,,,0,23.0378,12.192,2
2,2005,1104,10309,119736,4,0,23.2156,12.4968,2,23.0378,12.192,,0,23.2156,12.4968,2
3,2010,1104,10309,119736,4,0,23.241,12.4968,2,23.2156,12.4968,,0,23.241,12.4968,2
1,2000,1104,10309,119737,4,0,26.6192,12.4968,2,,,,0,26.6192,12.4968,2
2,2005,1104,10309,119737,4,0,26.7462,12.192,2,26.6192,12.4968,,0,26.7462,12.192,2
3,2010,1104,10309,119737,4,0,26.8478,12.4968,2,26.7462,12.192,,0,26.8478,12.4968,2
1,2000,1104,10309,119738,4,0,5.6388,7.3152,3,,,,0,5.6388,7.3152,3
2,2005,1104,10309,119738,4,0,5.7404,7.62,3,5.6388,7.3152,,0,5.7404,7.62,3
1,2000,1104,10309,119741,4,0,7.9502,8.2296,3,,,,0,7.9502,8.2296,3
2,2005,1104,10309,119741,4,0,8.0772,6.7056,4,7.9502,8.2296,,0,8.0772,6.7056,4
3,2010,1104,10309,119741,4,0,8.0772,6.7056,3,8.0772,6.7056,,0,8.0772,6.7056,3
1,2000,1104,10309,119743,4,0,25.908,15.24,2,,,,0,25.908,15.24,2
2,2005,1104,10309,119743,4,0,26.3144,15.8496,2,25.908,15.24,,0,26.3144,15.8496,2
3,2010,1104,10309,119743,4,0,26.3652,16.1544,2,26.3144,15.8496,,0,26.3652,16.1544,2
1,2000,1104,10309,119744,4,0,19.5326,16.1544,2,,,,0,19.5326,16.1544,2
2,2005,1104,10309,119744,4,0,19.7612,16.1544,2,19.5326,16.1544,,0,19.7612,16.1544,2
3,2010,1104,10309,119744,4,0,19.812,17.0688,2,19.7612,16.1544,,0,19.812,17.0688,2
1,2000,1104,10309,119745,4,0,4.7752,4.572,4,,,,0,4.7752,4.572,4
2,2005,1104,10309,119745,4,0,4.7752,4.572,4,4.7752,4.572,,0,4.7752,4.572,4
1,2000,1104,10309,119746,4,0,9.1186,9.7536,3,,,,0,9.1186,9.7536,3
2,2005,1104,10309,119746,4,0,9.1694,9.7536,3,9.1186,9.7536,,0,9.1694,9.7536,3
3,2010,1104,10309,119746,4,0,9.2202,9.7536,3,9.1694,9.7536,,0,9.2202,9.7536,3
1,2000,1104,10309,119747,4,0,6.2992,6.096,3,,,,0,6.2992,6.096,3
2,2005,1104,10309,119747,4,0,6.2992,6.096,4,6.2992,6.096,,0,6.2992,6.096,4
3,2010,1104,10309,119747,4,0,6.2992,6.096,3,6.2992,6.096,,0,6.2992,6.096,3
1,2000,1104,10309,119750,4,0,6.731,6.7056,3,,,,0,6.731,6.7056,3
2,2005,1104,10309,119750,4,0,6.8072,6.7056,3,6.731,6.7056,,0,6.8072,6.7056,3
1,2000,1104,10309,119751,4,0,18.3134,13.1064,1,,,,0,18.3134,13.1064,1
2,2005,1104,10309,119751,4,0,18.5928,13.4112,2,18.3134,13.1064,,0,18.5928,13.4112,2
1,2000,1104,10309,119752,4,0,21.7932,16.1544,2,,,,0,21.7932,16.1544,2
2,2005,1104,10309,119752,4,0,21.844,17.3736,2,21.7932,16.1544,,0,21.844,17.3736,2
1,2000,1104,10309,119753,4,0,16.2306,14.0208,3,,,,0,16.2306,14.0208,3
1,2000,1104,10309,119755,4,0,23.7236,15.24,2,,,,0,23.7236,15.24,2
2,2005,1104,10309,119755,4,0,23.9268,15.24,2,23.7236,15.24,,0,23.9268,15.24,2
3,2010,1104,10309,119755,4,0,23.9776,15.24,2,23.9268,15.24,,0,23.9776,15.24,2
1,2000,1104,10309,119757,4,0,7.493,6.7056,3,,,,0,7.493,6.7056,3
2,2005,1104,10309,119757,4,0,7.493,6.7056,3,7.493,6.7056,,0,7.493,6.7056,3
2,2002,1031,10091,107279,4,0,26.6446,15.8496,2,25.6286,19.5072,,0,26.6446,15.8496,2
3,2007,1031,10091,107279,4,0,27.5336,15.8496,1,26.6446,15.8496,,0,27.5336,15.8496,1
4,2012,1031,10091,107279,4,0,28.3464,16.1544,2,27.5336,15.8496,,0,28.3464,16.1544,2
2,2002,1031,10092,107343,4,0,20.5486,17.3736,2,19.3548,13.4112,,0,20.5486,17.3736,2
3,2007,1031,10092,107343,4,0,21.0566,17.3736,2,20.5486,17.3736,,0,21.0566,17.3736,2
2,2002,1031,10093,107350,4,0,14.0462,14.3256,2,13.4874,16.1544,,0,14.0462,14.3256,2
3,2007,1031,10093,107350,4,0,14.1732,14.3256,2,14.0462,14.3256,,0,14.1732,14.3256,2
4,2012,1031,10093,107350,4,0,14.4272,14.9352,2,14.1732,14.3256,,0,14.4272,14.9352,2
2,2002,1031,10093,107352,4,0,13.6398,14.6304,2,12.4206,15.8496,,0,13.6398,14.6304,2
3,2007,1031,10093,107352,4,0,14.4272,14.6304,2,13.6398,14.6304,,0,14.4272,14.6304,2
4,2012,1031,10093,107352,4,0,15.1892,15.24,2,14.4272,14.6304,,0,15.1892,15.24,2
2,2002,1032,10096,107549,4,0,10.9728,11.8872,3,11.7602,11.8872,,0,10.9728,11.8872,3
3,2007,1032,10096,107549,4,0,10.9728,11.8872,3,10.9728,11.8872,,0,10.9728,11.8872,3
2,2002,1032,10096,107579,4,0,22.9362,16.4592,2,22.5806,13.4112,,0,22.9362,16.4592,2
3,2007,1032,10096,107579,4,0,22.987,16.1544,2,22.9362,16.4592,,0,22.987,16.1544,2
2,2002,1033,10097,107693,4,0,6.35,3.3528,5,5.969,3.048,,0,6.35,3.3528,5
2,2002,1033,10097,107697,4,0,6.0706,6.7056,5,5.5626,4.8768,,0,6.0706,6.7056,5
2,2002,1033,10097,107707,4,0,5.2578,4.572,5,4.7244,4.2672,,0,5.2578,4.572,5
2,2002,1033,10097,107681,4,0,7.6962,7.62,3,6.8326,6.096,,0,7.6962,7.62,3
2,2002,1033,10097,107689,4,0,9.8552,10.0584,3,9.144,8.5344,,0,9.8552,10.0584,3
2,2002,1033,10097,107690,4,0,9.5504,9.7536,3,8.8646,8.5344,,0,9.5504,9.7536,3
2,2002,1033,10097,107691,4,0,6.8072,7.0104,3,6.1976,5.7912,,0,6.8072,7.0104,3
2,2002,1033,10097,107692,4,0,4.4704,4.572,5,3.9878,4.2672,,0,4.4704,4.572,5
2,2002,1033,10097,107696,4,0,5.1562,5.1816,5,4.4958,3.9624,,0,5.1562,5.1816,5
2,2002,1033,10097,107698,4,0,6.6802,4.2672,3,6.096,3.6576,,0,6.6802,4.2672,3
2,2002,1033,10097,107699,4,0,4.1148,3.6576,5,3.9116,3.3528,,0,4.1148,3.6576,5
2,2002,1033,10097,107700,4,0,10.7442,8.2296,3,9.7028,6.7056,,0,10.7442,8.2296,3
2,2000,1021,10063,200085,4,0,9.0932,11.5824,3,0,0,,4,9.0932,11.5824,3
3,2005,1021,10063,200085,4,0,9.144,12.4968,4,9.0932,11.5824,,0,9.144,12.4968,4
2,2002,1033,10097,107703,4,0,7.112,6.096,3,6.477,5.1816,,0,7.112,6.096,3
2,2002,1033,10097,107704,4,0,6.2484,4.8768,5,5.7912,4.572,,0,6.2484,4.8768,5
2,2002,1033,10097,107705,4,0,7.62,7.9248,3,6.8326,6.7056,,0,7.62,7.9248,3
3,2007,1033,10098,107756,4,0,15.2146,12.8016,2,15.1384,14.3256,,0,15.2146,12.8016,2
2,2002,1033,10099,107870,4,0,11.4046,10.3632,3,11.3538,11.8872,,0,11.4046,10.3632,3
3,2007,1033,10099,107870,4,0,11.6078,10.668,2,11.4046,10.3632,,0,11.6078,10.668,2
2,2002,1032,10095,200202,4,0,10.4648,12.8016,3,0,0,,4,10.4648,12.8016,3
3,2007,1032,10095,200202,4,0,10.541,11.2776,3,10.4648,12.8016,,0,10.541,11.2776,3
2,2004,1067,10199,113686,4,0,15.5702,14.0208,2,12.319,13.4112,,0,15.5702,14.0208,2
3,2009,1067,10199,113686,4,0,15.748,14.0208,2,15.5702,14.0208,,0,15.748,14.0208,2
4,2014,1067,10199,113686,4,0,15.9004,14.3256,2,15.748,14.0208,,0,15.9004,14.3256,2
2,2004,1067,10199,113759,4,0,11.9634,13.716,2,11.3792,12.8016,,0,11.9634,13.716,2
3,2009,1067,10199,113759,4,0,12.192,13.716,2,11.9634,13.716,,0,12.192,13.716,2
2,2004,1067,10200,113849,4,0,11.5316,10.3632,2,11.2268,13.716,,0,11.5316,10.3632,2
3,2009,1067,10200,113849,4,0,11.5824,14.6304,2,11.5316,10.3632,,0,11.5824,14.6304,2
